attribute_code;options_code;label_marketing;info
1010_TAI;1010_TAI_3377;Ø 13 cm;
1010_TAI;1010_TAI_2744;Ø 13 h14;
1010_TAI;1010_TAI_3852;Ø 13 h20;
1010_TAI;1010_TAI_2879;Ø 13 h21;
1010_TAI;1010_TAI_4193;Ø 13 h9 cm;
1010_TAI;1010_TAI_4432;Ø 13 hauteur 18;
1010_TAI;1010_TAI_4110;Ø 130 h120;
1010_TAI;1010_TAI_4317;Ø 130 h130;
1010_TAI;1010_TAI_4103;Ø 130 h140;
1010_TAI;1010_TAI_2130;Ø 130 h65;
1010_TAI;1010_TAI_4118;Ø 135 h120;
1010_TAI;1010_TAI_4061;Ø 135 h125;
1010_TAI;1010_TAI_4063;Ø 135 h130;
1010_TAI;1010_TAI_3494;Ø 14;
1010_TAI;1010_TAI_1456;Ø 14 cm;
1010_TAI;1010_TAI_1479;Ø 14 cm;
1010_TAI;1010_TAI_3850;Ø 14 h13;
1010_TAI;1010_TAI_3846;Ø 14 h14;
1010_TAI;1010_TAI_2580;Ø 14 h16;
1010_TAI;1010_TAI_2703;Ø 14 h23;
1010_TAI;1010_TAI_3787;Ø 14 h3;
1010_TAI;1010_TAI_2125;Ø 14 x h12 cm;
1010_TAI;1010_TAI_1478;Ø 14.5 x h8 cm;
1010_TAI;1010_TAI_4102;Ø 140 h125;
1010_TAI;1010_TAI_4092;Ø 140 h130;
1010_TAI;1010_TAI_4323;Ø 140 h140;
1010_TAI;1010_TAI_4269;Ø 140 h18;
1010_TAI;1010_TAI_4089;Ø 140 h185;
1010_TAI;1010_TAI_4261;Ø 140 h70;
1010_TAI;1010_TAI_4176;Ø 140h94 cm;
1010_TAI;1010_TAI_4074;Ø 145 h125;
1010_TAI;1010_TAI_4096;Ø 145 h145;
1010_TAI;1010_TAI_3484;Ø 14h16;
1010_TAI;1010_TAI_3388;Ø 14h26;
1010_TAI;1010_TAI_1480;Ø 15;
1010_TAI;1010_TAI_1457;Ø 15 cm;
1010_TAI;1010_TAI_1486;Ø 15 cm;
1010_TAI;1010_TAI_3786;Ø 15 h10;
1010_TAI;1010_TAI_2470;Ø 15 h11;
1010_TAI;1010_TAI_2783;Ø 15 h12;
1010_TAI;1010_TAI_2950;Ø 15 h13 cm;
1010_TAI;1010_TAI_3819;Ø 15 h14;
1010_TAI;1010_TAI_1481;Ø 15 h15;
1010_TAI;1010_TAI_3837;Ø 15 h16;
1010_TAI;1010_TAI_2880;Ø 15 h25;
1010_TAI;1010_TAI_2852;Ø 15 h36;
1010_TAI;1010_TAI_1482;Ø 15 mm;
1010_TAI;1010_TAI_1918;Ø 15 mm;
1010_TAI;1010_TAI_128;Ø 15 mm L 25 m ;
1010_TAI;1010_TAI_1487;Ø 15 mm L 50 m ;
1010_TAI;1010_TAI_1931;Ø 15 mm-50 m;
1010_TAI;1010_TAI_1483;Ø 15.5 x 12 cm;
1010_TAI;1010_TAI_1484;Ø 150;
1010_TAI;1010_TAI_4106;Ø 150 h125;
1010_TAI;1010_TAI_4327;Ø 150 h130;
1010_TAI;1010_TAI_4077;Ø 150 h135;
1010_TAI;1010_TAI_4111;Ø 150 h140;
1010_TAI;1010_TAI_4318;Ø 150 h150;
1010_TAI;1010_TAI_4267;Ø 150 h18;
1010_TAI;1010_TAI_4398;Ø 150 x hauteur 130;
1010_TAI;1010_TAI_1984;Ø 150+bague ales 12,7;
1010_TAI;1010_TAI_1905;Ø 150+bague ales 12.7;
1010_TAI;1010_TAI_1485;Ø 150c;
1010_TAI;1010_TAI_4060;Ø 155 h135;
1010_TAI;1010_TAI_4310;Ø 155 h160;
1010_TAI;1010_TAI_3382;Ø 15h15;
1010_TAI;1010_TAI_3498;Ø 15h25;
1010_TAI;1010_TAI_1912;Ø 16;
1010_TAI;1010_TAI_1489;Ø 16 cm;
1010_TAI;1010_TAI_1601;Ø 16 cm;
1010_TAI;1010_TAI_2607;Ø 16 h12;
1010_TAI;1010_TAI_2545;Ø 16 h13;
1010_TAI;1010_TAI_3855;Ø 16 h15;
1010_TAI;1010_TAI_2851;Ø 16 h31;
1010_TAI;1010_TAI_4425;Ø 16 hauteur 16;
1010_TAI;1010_TAI_4426;Ø 16 hauteur 16;
1010_TAI;1010_TAI_4435;Ø 16 hauteur 22;
1010_TAI;1010_TAI_1490;Ø 16 x 16 cm;
1010_TAI;1010_TAI_1491;Ø 16 x h10 cm;
1010_TAI;1010_TAI_1492;Ø 16 x h33 cm;
1010_TAI;1010_TAI_1488;Ø 16,5 cm;
1010_TAI;1010_TAI_1597;Ø 16/22 mm;
1010_TAI;1010_TAI_3460;Ø 16/22 mm;
1010_TAI;1010_TAI_4065;Ø 160 h145;
1010_TAI;1010_TAI_4109;Ø 160 h160;
1010_TAI;1010_TAI_4415;Ø 160 hauteur 130;
1010_TAI;1010_TAI_4412;Ø 160 hauteur 140;
1010_TAI;1010_TAI_4401;Ø 160 x hauteur 160;
1010_TAI;1010_TAI_4128;Ø 163h80 cm;
1010_TAI;1010_TAI_4311;Ø 165 h150;
1010_TAI;1010_TAI_4097;Ø 165 h165;
1010_TAI;1010_TAI_3483;Ø 16h13;
1010_TAI;1010_TAI_3487;Ø 16h15;
1010_TAI;1010_TAI_3409;Ø 17;
1010_TAI;1010_TAI_1495;Ø 17 cm;
1010_TAI;1010_TAI_3828;Ø 17 h13;
1010_TAI;1010_TAI_1493;Ø 17 h15;
1010_TAI;1010_TAI_3061;Ø 17 h16 cm;
1010_TAI;1010_TAI_3834;Ø 17 h17;
1010_TAI;1010_TAI_4213;Ø 17 h17 cm;
1010_TAI;1010_TAI_3179;Ø 17 h18 cm;
1010_TAI;1010_TAI_3790;Ø 17 h3;
1010_TAI;1010_TAI_1496;Ø 17 x 10 cm;
1010_TAI;1010_TAI_3228;Ø 17 x h14 cm;
1010_TAI;1010_TAI_2972;Ø 17,5 h14 cm;
1010_TAI;1010_TAI_4073;Ø 170 h145;
1010_TAI;1010_TAI_4057;Ø 170 h155;
1010_TAI;1010_TAI_4091;Ø 170 h160;
1010_TAI;1010_TAI_4050;Ø 170 h165;
1010_TAI;1010_TAI_4400;Ø 170 x hauteur 145;
1010_TAI;1010_TAI_1494;Ø 170c;
1010_TAI;1010_TAI_3392;Ø 17h15;
1010_TAI;1010_TAI_3491;Ø 18;
1010_TAI;1010_TAI_1499;Ø 18 cm;
1010_TAI;1010_TAI_4491;Ø 18 cm x hauteur 13 cm;
1010_TAI;1010_TAI_2471;Ø 18 h13 cm;
1010_TAI;1010_TAI_3849;Ø 18 h14;
1010_TAI;1010_TAI_3854;Ø 18 h16;
1010_TAI;1010_TAI_3801;Ø 18 h17;
1010_TAI;1010_TAI_2702;Ø 18 h18;
1010_TAI;1010_TAI_2860;Ø 18 h20;
1010_TAI;1010_TAI_4218;Ø 18 h30 cm;
1010_TAI;1010_TAI_1500;Ø 18 x 22.5 cm;
1010_TAI;1010_TAI_2998;Ø 18 x h17 cm;
1010_TAI;1010_TAI_3156;Ø 18 x h21 cm;
1010_TAI;1010_TAI_1497;Ø 18,5 cm;
1010_TAI;1010_TAI_3173;Ø 18,5 h16 cm;
1010_TAI;1010_TAI_2614;Ø 18.5 cm;
1010_TAI;1010_TAI_1498;Ø 180;
1010_TAI;1010_TAI_4086;Ø 180 h165;
1010_TAI;1010_TAI_4266;Ø 180 h18;
1010_TAI;1010_TAI_4314;Ø 180 h180;
1010_TAI;1010_TAI_1906;Ø 180+ bague ales 12.7;
1010_TAI;1010_TAI_4133;Ø 184h98 cm;
1010_TAI;1010_TAI_4098;Ø 185 h185;
1010_TAI;1010_TAI_1501;Ø 19;
1010_TAI;1010_TAI_1504;Ø 19 cm;
1010_TAI;1010_TAI_4203;Ø 19 h14 cm;
1010_TAI;1010_TAI_3851;Ø 19 h15;
1010_TAI;1010_TAI_3820;Ø 19 h18;
1010_TAI;1010_TAI_1502;Ø 19 mm;
1010_TAI;1010_TAI_1919;Ø 19 mm;
1010_TAI;1010_TAI_1505;Ø 19 mm L 25 m ;
1010_TAI;1010_TAI_1506;Ø 19 mm L 50 m;
1010_TAI;1010_TAI_1930;Ø 19 mm-40 m;
1010_TAI;1010_TAI_3317;Ø 19 x h18 cm;
1010_TAI;1010_TAI_4321;Ø 190 h165;
1010_TAI;1010_TAI_4076;Ø 190 h175;
1010_TAI;1010_TAI_4268;Ø 190 h18;
1010_TAI;1010_TAI_4051;Ø 190 h180;
1010_TAI;1010_TAI_2131;Ø 190 h85;
1010_TAI;1010_TAI_4399;Ø 190 x hauteur 165;
1010_TAI;1010_TAI_1503;Ø 190c;
1010_TAI;1010_TAI_3389;Ø 19h35;
1010_TAI;1010_TAI_1537;Ø 2 mm;
1010_TAI;1010_TAI_1902;Ø 2 mm;
1010_TAI;1010_TAI_2216;Ø 2,10;
1010_TAI;1010_TAI_2217;Ø 2,11;
1010_TAI;1010_TAI_2218;Ø 2,12;
1010_TAI;1010_TAI_2219;Ø 2,13;
1010_TAI;1010_TAI_2220;Ø 2,14;
1010_TAI;1010_TAI_2221;Ø 2,15;
1010_TAI;1010_TAI_1903;Ø 2,4 mm;
1010_TAI;1010_TAI_129;Ø 2,4 mm ;
1010_TAI;1010_TAI_2211;Ø 2,5;
1010_TAI;1010_TAI_2212;Ø 2,6;
1010_TAI;1010_TAI_2213;Ø 2,7;
1010_TAI;1010_TAI_1507;Ø 2,7 mm;
1010_TAI;1010_TAI_2214;Ø 2,8;
1010_TAI;1010_TAI_2215;Ø 2,9;
1010_TAI;1010_TAI_1508;Ø 20;
1010_TAI;1010_TAI_1922;Ø 20;
1010_TAI;1010_TAI_1512;Ø 20 cm;
1010_TAI;1010_TAI_2704;Ø 30 h28;
1010_TAI;1010_TAI_4482;Ø 20 cm x hauteur 22 cm;
1010_TAI;1010_TAI_2784;Ø 20 h15;
1010_TAI;1010_TAI_2546;Ø 20 h16;
1010_TAI;1010_TAI_2638;Ø 20 h17;
1010_TAI;1010_TAI_1509;Ø 20 h20;
1010_TAI;1010_TAI_3825;Ø 20 h22;
1010_TAI;1010_TAI_3843;Ø 20 h28;
1010_TAI;1010_TAI_3212;Ø 20 h29 cm;
1010_TAI;1010_TAI_3789;Ø 20 h3;
1010_TAI;1010_TAI_4239;Ø 20 h9 cm;
1010_TAI;1010_TAI_4427;Ø 20 hauteur 17;
1010_TAI;1010_TAI_1513;Ø 20 x 10 cm;
1010_TAI;1010_TAI_1514;Ø 20 x 13 x 14 cm;
1010_TAI;1010_TAI_1515;Ø 20 x 21 cm;
1010_TAI;1010_TAI_3303;Ø 20 x h20 cm;
1010_TAI;1010_TAI_3166;Ø 20 x h40 cm;
1010_TAI;1010_TAI_1516;Ø 20 x h55 cm;
1010_TAI;1010_TAI_2968;Ø 20,5 h17 cm;
1010_TAI;1010_TAI_1510;Ø 20,5 x 10 cm;
1010_TAI;1010_TAI_2964;Ø 20,5/h17 cm;
1010_TAI;1010_TAI_1511;Ø 200;
1010_TAI;1010_TAI_4120;Ø 200 h185;
1010_TAI;1010_TAI_4056;Ø 200 h200;
1010_TAI;1010_TAI_4123;Ø 200 h240;
1010_TAI;1010_TAI_4413;Ø 200 hauteur 180;
1010_TAI;1010_TAI_4402;Ø 200 x hauteur 200;
1010_TAI;1010_TAI_1907;Ø 200+bague ales 12.7;
1010_TAI;1010_TAI_4141;Ø 200h80 cm;
1010_TAI;1010_TAI_4067;Ø 205 h190;
1010_TAI;1010_TAI_3489;Ø 20h14;
1010_TAI;1010_TAI_3383;Ø 20h20;
1010_TAI;1010_TAI_3301;Ø 21;
1010_TAI;1010_TAI_1458;Ø 21 cm;
1010_TAI;1010_TAI_2137;Ø 21 cm;
1010_TAI;1010_TAI_3796;Ø 21 h16;
1010_TAI;1010_TAI_3845;Ø 21 h18;
1010_TAI;1010_TAI_3805;Ø 21 h19;
1010_TAI;1010_TAI_3025;Ø 21 h20 cm;
1010_TAI;1010_TAI_3833;Ø 21 h21;
1010_TAI;1010_TAI_3842;Ø 21 h22;
1010_TAI;1010_TAI_4436;Ø 21 hauteur 14;
1010_TAI;1010_TAI_1517;Ø 21 x 26 cm;
1010_TAI;1010_TAI_2980;Ø 21 x h3 cm;
1010_TAI;1010_TAI_4059;Ø 210 h190;
1010_TAI;1010_TAI_4052;Ø 210 h205;
1010_TAI;1010_TAI_4260;Ø 210 h75;
1010_TAI;1010_TAI_4107;Ø 215 h205;
1010_TAI;1010_TAI_2978;Ø 21h18;
1010_TAI;1010_TAI_3488;Ø 21h19;
1010_TAI;1010_TAI_1985;Ø 22;
1010_TAI;1010_TAI_2141;Ø 22 cm;
1010_TAI;1010_TAI_4513;Ø 22 cm x hauteur 21,5 cm;
1010_TAI;1010_TAI_2605;Ø 22 h15;
1010_TAI;1010_TAI_2619;Ø 22 h16;
1010_TAI;1010_TAI_2472;Ø 22 h17;
1010_TAI;1010_TAI_2973;Ø 22 h17,5 cm;
1010_TAI;1010_TAI_4200;Ø 22 h18 cm;
1010_TAI;1010_TAI_1518;Ø 22 h19;
1010_TAI;1010_TAI_3062;Ø 22 h19 cm;
1010_TAI;1010_TAI_2960;Ø 22 h21,5 cm;
1010_TAI;1010_TAI_3020;Ø 22 h26 cm;
1010_TAI;1010_TAI_4433;Ø 22 hauteur 20;
1010_TAI;1010_TAI_4429;Ø 22 hauteur 30;
1010_TAI;1010_TAI_4431;Ø 22 hauteur 40;
1010_TAI;1010_TAI_1519;Ø 22 x 15.5 cm;
1010_TAI;1010_TAI_4515;Ø 22,5 cm x hauteur 18 cm;
1010_TAI;1010_TAI_3015;Ø 22,5 h24 cm;
1010_TAI;1010_TAI_4078;Ø 220 h200;
1010_TAI;1010_TAI_4319;Ø 220 h220;
1010_TAI;1010_TAI_4104;Ø 225 h190;
1010_TAI;1010_TAI_4135;Ø 225h98 cm;
1010_TAI;1010_TAI_3393;Ø 22h20;
1010_TAI;1010_TAI_3492;Ø 23;
1010_TAI;1010_TAI_2659;Ø 23 cm;
1010_TAI;1010_TAI_3844;Ø 23 h12;
1010_TAI;1010_TAI_3826;Ø 23 h18;
1010_TAI;1010_TAI_3822;Ø 23 h19;
1010_TAI;1010_TAI_2692;Ø 23 h21;
1010_TAI;1010_TAI_3807;Ø 23 h22;
1010_TAI;1010_TAI_3180;Ø 23 h22 cm;
1010_TAI;1010_TAI_4212;Ø 23 h23 cm;
1010_TAI;1010_TAI_3814;Ø 23 h24;
1010_TAI;1010_TAI_3792;Ø 23 h3;
1010_TAI;1010_TAI_1521;Ø 23 x 20 cm;
1010_TAI;1010_TAI_3338;Ø 23 x h22 cm;
1010_TAI;1010_TAI_1520;Ø 23,5 x h31 cm;
1010_TAI;1010_TAI_4220;Ø 23.5 cm;
1010_TAI;1010_TAI_4414;Ø 230 hauteur 220;
1010_TAI;1010_TAI_1522;Ø 24 cm;
1010_TAI;1010_TAI_4514;Ø 24 cm x hauteur 18 cm;
1010_TAI;1010_TAI_4494;Ø 24 cm x hauteur 24 cm;
1010_TAI;1010_TAI_3003;Ø 24 h10 cm;
1010_TAI;1010_TAI_2813;Ø 24 h18;
1010_TAI;1010_TAI_4196;Ø 24 h18 cm;
1010_TAI;1010_TAI_3821;Ø 24 h20;
1010_TAI;1010_TAI_2706;Ø 24 h23;
1010_TAI;1010_TAI_2861;Ø 24 h24;
1010_TAI;1010_TAI_3007;Ø 24 h24 cm;
1010_TAI;1010_TAI_1523;Ø 24 x 13 cm;
1010_TAI;1010_TAI_3229;Ø 24 x h19 cm;
1010_TAI;1010_TAI_3157;Ø 24 x h26 cm;
1010_TAI;1010_TAI_3438;Ø 24 x h27 cm;
1010_TAI;1010_TAI_3174;Ø 24,5 h20 cm;
1010_TAI;1010_TAI_2132;Ø 240 h100;
1010_TAI;1010_TAI_4121;Ø 240 h220;
1010_TAI;1010_TAI_4066;Ø 240 h225;
1010_TAI;1010_TAI_4112;Ø 240 h240;
1010_TAI;1010_TAI_4403;Ø 240 x hauteur 240;
1010_TAI;1010_TAI_1524;Ø 25;
1010_TAI;1010_TAI_1923;Ø 25;
1010_TAI;1010_TAI_1459;Ø 25 cm;
1010_TAI;1010_TAI_1527;Ø 25 cm;
1010_TAI;1010_TAI_4496;Ø 25 cm x hauteur 25 cm;
1010_TAI;1010_TAI_4505;Ø 25 cm x hauteur 28 cm;
1010_TAI;1010_TAI_2785;Ø 25 h19;
1010_TAI;1010_TAI_1525;Ø 25 h24;
1010_TAI;1010_TAI_3835;Ø 25 h27;
1010_TAI;1010_TAI_3785;Ø 25 h29;
1010_TAI;1010_TAI_3841;Ø 25 h31;
1010_TAI;1010_TAI_4217;Ø 25 h40 cm;
1010_TAI;1010_TAI_4240;Ø 25 h9.5 cm;
1010_TAI;1010_TAI_1528;Ø 25 x 28 cm;
1010_TAI;1010_TAI_2994;Ø 25 x h22 cm;
1010_TAI;1010_TAI_3136;Ø 25 x h23 cm;
1010_TAI;1010_TAI_2490;Ø 25 x h25 cm;
1010_TAI;1010_TAI_2981;Ø 25 x h3 cm;
1010_TAI;1010_TAI_3461;Ø 25/34 mm;
1010_TAI;1010_TAI_3240;Ø 250;
1010_TAI;1010_TAI_2578;Ø 250 cm;
1010_TAI;1010_TAI_4093;Ø 250 h125;
1010_TAI;1010_TAI_4062;Ø 250 h225;
1010_TAI;1010_TAI_4079;Ø 250 h230;
1010_TAI;1010_TAI_4108;Ø 250 h245;
1010_TAI;1010_TAI_4055;Ø 250 h250;
1010_TAI;1010_TAI_4259;Ø 250 h85;
1010_TAI;1010_TAI_4145;Ø 250h80 cm;
1010_TAI;1010_TAI_1526;Ø 25-7120;
1010_TAI;1010_TAI_3404;Ø 25h12;
1010_TAI;1010_TAI_3384;Ø 25h24;
1010_TAI;1010_TAI_1530;Ø 26 cm;
1010_TAI;1010_TAI_2639;Ø 26 h20;
1010_TAI;1010_TAI_2975;Ø 26 h22 cm;
1010_TAI;1010_TAI_3211;Ø 26 h26 cm;
1010_TAI;1010_TAI_3809;Ø 26 h28;
1010_TAI;1010_TAI_3793;Ø 26 h3;
1010_TAI;1010_TAI_2653;Ø 26 h37;
1010_TAI;1010_TAI_1529;Ø 26 h49;
1010_TAI;1010_TAI_4462;Ø 26 hauteur 20;
1010_TAI;1010_TAI_4460;Ø 26 hauteur 20 cm;
1010_TAI;1010_TAI_4466;Ø 26 hauteur 41;
1010_TAI;1010_TAI_3028;Ø 26 w26 h26 cm;
1010_TAI;1010_TAI_1531;Ø 26 x 15 x 20 cm;
1010_TAI;1010_TAI_1532;Ø 26 x 32 cm cm;
1010_TAI;1010_TAI_2999;Ø 26 x h22 cm;
1010_TAI;1010_TAI_2129;Ø 26,5 cm;
1010_TAI;1010_TAI_4308;Ø 260 h260;
1010_TAI;1010_TAI_3390;Ø 26h49;
1010_TAI;1010_TAI_3352;Ø 27;
1010_TAI;1010_TAI_2867;Ø 27 cm;
1010_TAI;1010_TAI_4509;Ø 27 cm / hauteur 27 cm;
1010_TAI;1010_TAI_4493;Ø 27 cm x hauteur 22 cm;
1010_TAI;1010_TAI_4497;Ø 27 cm x hauteur 27 cm;
1010_TAI;1010_TAI_3218;Ø 27 h11 cm;
1010_TAI;1010_TAI_3847;Ø 27 h13;
1010_TAI;1010_TAI_2951;Ø 27 h21 cm;
1010_TAI;1010_TAI_2969;Ø 27 h22 cm;
1010_TAI;1010_TAI_3803;Ø 27 h23;
1010_TAI;1010_TAI_2804;Ø 27 h24;
1010_TAI;1010_TAI_1533;Ø 27 h25;
1010_TAI;1010_TAI_2954;Ø 27 h25 cm;
1010_TAI;1010_TAI_2693;Ø 27 h27;
1010_TAI;1010_TAI_4221;Ø 27 h27 cm;
1010_TAI;1010_TAI_3016;Ø 27 h29 cm;
1010_TAI;1010_TAI_3486;Ø 27 h38;
1010_TAI;1010_TAI_3298;Ø 27 x h18 cm;
1010_TAI;1010_TAI_3162;Ø 27 x h26 cm;
1010_TAI;1010_TAI_3332;Ø 27 x h3.5 cm;
1010_TAI;1010_TAI_2447;Ø 27 x h34 cm;
1010_TAI;1010_TAI_1534;Ø 27 x h42 cm;
1010_TAI;1010_TAI_2656;Ø 27.4 cm;
1010_TAI;1010_TAI_2965;Ø 27/h22 cm;
1010_TAI;1010_TAI_2666;Ø 270 cm;
1010_TAI;1010_TAI_4053;Ø 275 h265;
1010_TAI;1010_TAI_3394;Ø 27h24;
1010_TAI;1010_TAI_3312;Ø 27h26;
1010_TAI;1010_TAI_3364;Ø 28;
1010_TAI;1010_TAI_1535;Ø 28 cm;
1010_TAI;1010_TAI_4488;Ø 28 cm x hauteur 26 cm;
1010_TAI;1010_TAI_2606;Ø 28 h17;
1010_TAI;1010_TAI_2620;Ø 28 h20;
1010_TAI;1010_TAI_2681;Ø 28 h21;
1010_TAI;1010_TAI_3063;Ø 28 h22 cm;
1010_TAI;1010_TAI_2961;Ø 28 h26 cm;
1010_TAI;1010_TAI_3088;Ø 28 h28 cm;
1010_TAI;1010_TAI_3213;Ø 28 h40 cm;
1010_TAI;1010_TAI_4437;Ø 28 hauteur 16;
1010_TAI;1010_TAI_1536;Ø 28 x 25 cm;
1010_TAI;1010_TAI_3132;Ø 28 x h39 cm;
1010_TAI;1010_TAI_3417;Ø 28 x h42 cm;
1010_TAI;1010_TAI_3241;Ø 280;
1010_TAI;1010_TAI_3238;Ø 280 cm;
1010_TAI;1010_TAI_4122;Ø 280 h255;
1010_TAI;1010_TAI_4113;Ø 280 h280;
1010_TAI;1010_TAI_3399;Ø 28h49;
1010_TAI;1010_TAI_2136;Ø 29 cm;
1010_TAI;1010_TAI_3824;Ø 29 h22;
1010_TAI;1010_TAI_3175;Ø 29 h23,5 cm;
1010_TAI;1010_TAI_2873;Ø 29 h33;
1010_TAI;1010_TAI_3798;Ø 29 h38;
1010_TAI;1010_TAI_3810;Ø 29 h40;
1010_TAI;1010_TAI_4430;Ø 29 hauteur 23;
1010_TAI;1010_TAI_2982;Ø 29 x h3 cm;
1010_TAI;1010_TAI_4080;Ø 290 h270;
1010_TAI;1010_TAI_4058;Ø 290 h290;
1010_TAI;1010_TAI_130;Ø 3 mm;
1010_TAI;1010_TAI_1904;Ø 3 mm;
1010_TAI;1010_TAI_1593;Ø 3,60;
1010_TAI;1010_TAI_1538;Ø 3.3 mm;
1010_TAI;1010_TAI_2497;Ø 3.60;
1010_TAI;1010_TAI_3086;Ø 30;
1010_TAI;1010_TAI_1540;Ø 30 cm;
1010_TAI;1010_TAI_4480;Ø 30 cm x hauteur 22 cm;
1010_TAI;1010_TAI_4492;Ø 30 cm x hauteur 30 cm;
1010_TAI;1010_TAI_3001;Ø 30 h12,5 cm;
1010_TAI;1010_TAI_2814;Ø 30 h22;
1010_TAI;1010_TAI_4197;Ø 30 h22 cm;
1010_TAI;1010_TAI_3815;Ø 30 h23;
1010_TAI;1010_TAI_1539;Ø 30 h29;
1010_TAI;1010_TAI_4214;Ø 30 h29 cm;
1010_TAI;1010_TAI_3008;Ø 30 h30 cm;
1010_TAI;1010_TAI_3021;Ø 30 h33 cm;
1010_TAI;1010_TAI_3794;Ø 30 h4;
1010_TAI;1010_TAI_3215;Ø 30 h60 cm;
1010_TAI;1010_TAI_4470;Ø 30 hauteur 30;
1010_TAI;1010_TAI_4464;Ø 30 hauteur 60;
1010_TAI;1010_TAI_3190;Ø 30 x h24 cm;
1010_TAI;1010_TAI_3226;Ø 30 x h25 cm;
1010_TAI;1010_TAI_3197;Ø 30 x h3 cm;
1010_TAI;1010_TAI_2491;Ø 30 x h30 cm;
1010_TAI;1010_TAI_3304;Ø 30 x h30 cm;
1010_TAI;1010_TAI_3167;Ø 30 x h50 cm;
1010_TAI;1010_TAI_1541;Ø 30 x h9,5 cm;
1010_TAI;1010_TAI_2970;Ø 30,5 h26 cm;
1010_TAI;1010_TAI_4486;Ø 30,5 x cm x hauteur 32 cm;
1008_QUA;1008_QUA_98;47 gr;
1010_TAI;1010_TAI_2966;Ø 30,5/h26 cm;
1010_TAI;1010_TAI_4054;Ø 300 h125;
1010_TAI;1010_TAI_4095;Ø 300 h270;
1010_TAI;1010_TAI_4322;Ø 300 h300;
1010_TAI;1010_TAI_3405;Ø 30h14;
1010_TAI;1010_TAI_2977;Ø 30h25;
1010_TAI;1010_TAI_3385;Ø 30h29;
1010_TAI;1010_TAI_3206;Ø 30h3;
1010_TAI;1010_TAI_3330;Ø 30h3;
1010_TAI;1010_TAI_3485;Ø 30h46;
1010_TAI;1010_TAI_1542;Ø 31 cm;
1010_TAI;1010_TAI_4504;Ø 31 cm x hauteur 31 cm;
1010_TAI;1010_TAI_2962;Ø 31 h31 cm;
1010_TAI;1010_TAI_3029;Ø 31 w31 h31 cm;
1010_TAI;1010_TAI_2995;Ø 31 x h27 cm;
1010_TAI;1010_TAI_3128;Ø 31 x h31 cm;
1010_TAI;1010_TAI_3158;Ø 31 x h33 cm;
1010_TAI;1010_TAI_3137;Ø 31 x h34 cm;
1010_TAI;1010_TAI_3408;Ø 31h15;
1010_TAI;1010_TAI_1543;Ø 32;
1010_TAI;1010_TAI_1924;Ø 32;
1010_TAI;1010_TAI_3149;Ø 32 cm;
1010_TAI;1010_TAI_4526;Ø 32 cm / hauteur 32 cm;
1010_TAI;1010_TAI_1546;Ø 32 cm cm;
1010_TAI;1010_TAI_1547;Ø 32 cm x 7 cm;
1010_TAI;1010_TAI_2448;Ø 32 cm x h50 cm;
1010_TAI;1010_TAI_4501;Ø 32 cm x hauteur 26 cm;
1010_TAI;1010_TAI_4530;Ø 32 cm x hauteur 28,5 cm;
1010_TAI;1010_TAI_4484;Ø 32 cm x hauteur 32 cm;
1010_TAI;1010_TAI_3827;Ø 32 h24;
1010_TAI;1010_TAI_3804;Ø 32 h27;
1010_TAI;1010_TAI_3026;Ø 32 h30 cm;
1010_TAI;1010_TAI_2957;Ø 32 h32 cm;
1010_TAI;1010_TAI_3813;Ø 32 h45;
1010_TAI;1010_TAI_3034;Ø 32 h45 cm;
1010_TAI;1010_TAI_4216;Ø 32 h50 cm;
1010_TAI;1010_TAI_4456;Ø 32 hauteur 26 cm;
1010_TAI;1010_TAI_3187;Ø 32 x h21 cm;
1010_TAI;1010_TAI_3230;Ø 32 x h29 cm;
1010_TAI;1010_TAI_3439;Ø 32 x h35 cm;
1010_TAI;1010_TAI_3340;Ø 32 x h39;
1010_TAI;1010_TAI_3333;Ø 32 x h4 cm;
1010_TAI;1010_TAI_2974;Ø 32,5 h26,5 cm;
1010_TAI;1010_TAI_4081;Ø 320 h290;
1010_TAI;1010_TAI_4114;Ø 320 h320;
1010_TAI;1010_TAI_1544;Ø 320c;
1010_TAI;1010_TAI_1545;Ø 32-7120;
1010_TAI;1010_TAI_3395;Ø 32h29;
1010_TAI;1010_TAI_3365;Ø 33;
1010_TAI;1010_TAI_3493;Ø 33;
1010_TAI;1010_TAI_2135;Ø 33 cm;
1010_TAI;1010_TAI_3054;Ø 33 h26;
1010_TAI;1010_TAI_4192;Ø 33 h28 cm;
1010_TAI;1010_TAI_1548;Ø 33 h29;
1010_TAI;1010_TAI_3181;Ø 33 h29 cm;
1010_TAI;1010_TAI_3818;Ø 33 h37;
1010_TAI;1010_TAI_3838;Ø 33 h40;
1010_TAI;1010_TAI_4423;Ø 33 hauteur 35;
1010_TAI;1010_TAI_4424;Ø 33 hauteur 35;
1010_TAI;1010_TAI_3139;Ø 33 x h27 cm;
1010_TAI;1010_TAI_2983;Ø 33 x h3 cm;
1010_TAI;1010_TAI_3133;Ø 33 x h49 cm;
1010_TAI;1010_TAI_2657;Ø 33.6 cm;
1010_TAI;1010_TAI_3150;Ø 33h30;
1010_TAI;1010_TAI_3353;Ø 34;
1010_TAI;1010_TAI_3378;Ø 34 cm;
1010_TAI;1010_TAI_3219;Ø 34 h15 cm;
1010_TAI;1010_TAI_2805;Ø 34 h31;
